id,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,num_reviews,num_published_lectures,published_year,published_month,full_price,discount_pct,has_discount,dormancy_score,dormancy_status,job_class,price_tier
3192262,Operations Management Foundations: Improve Operations,True,4886,4.0678,4.01264,119,33,2020,6,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2851284,Cold Email Mastery - The Ultimate B2B Lead Generation Course,True,2031,4.67568,4.71918,117,55,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3088376,Google Hacks For Businesses: Introduction to Google Tools,True,23035,4.29592,4.42001,116,50,2020,5,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3086140,Price to Profit: Psychology & Science of Pricing,True,310,4.64286,4.67433,116,33,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2987928,Know Read Understand Piping & Instrumentation Diagrams P&IDs,True,544,4.49375,4.52031,116,124,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2998486,Advance Sales Analytics for Decision Making with Power BI,True,16608,4.30508,4.3496,115,44,2020,4,8640.0,63.0,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2837362,The Lean Recruiting Toolkit: Yellow Belt Certificate,True,1565,4.2,4.16622,114,61,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3137154,The Three-Stage Confirmation FOREX TRADING STRATEGY - Part 1,True,336,4.82301,4.71432,116,36,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2557628,"How to Close Deals, Sales Closing Techniques",True,12340,3.29167,3.07001,114,5,2019,9,1600.0,71.6,True,10,Low Engagement,JC-2 Standard,Budget (<₹2K)
3298932,Digital Masterclass: How Technology Is Changing The World,True,602,4.42035,4.44036,115,14,2020,7,7680.0,94.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3242320,Agile Leadership and Resilient Teams,True,479,4.33628,4.38407,113,25,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2649642,Lead generation mill: prospecting & lead gen sales skills,True,2345,4.61111,4.54725,113,24,2019,11,7360.0,93.8,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2996770,Corporate & Strategic Communication Skills for Managers,True,10374,4.18182,3.7492,113,88,2020,4,3200.0,85.8,True,0,Active,JC-2 Standard,Mid (₹2K-5K)
2551897,Work from Home from 0 budget to 6 figures success in 8 weeks,True,11177,4.31818,4.41065,113,18,2019,10,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2861064,Shopify Guide: Start your own clothing brand with Shopify,True,32964,4.08824,4.05915,112,14,2020,3,2240.0,79.7,True,0,Active,JC-2 Standard,Mid (₹2K-5K)
2400512,Outsource Mastery: How To Earn More Money By Doing Less Work,True,31882,4.0,4.11204,111,29,2019,9,6080.0,92.5,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2759016,Perfect Business Plan with WORKSHEETs,True,17123,3.5,3.38993,112,30,2020,3,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
2596422,Expert Advisor Programming in MQL5 Part 1: Fundamentals,True,567,4.11,4.21755,111,314,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2665754,The Advanced Real Estate Development Modeling Master Class,True,947,4.77941,4.77217,111,156,2020,1,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2508940,Tableau Desktop 2020 - A Complete Introduction,True,961,4.76923,4.74862,110,106,2019,9,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2658792,European Medical Device Regulation explained in Simple terms,True,265,4.28846,4.35243,111,12,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3249386,Own The Zoom Room: Online Workshop And Meetings Facilitation,True,407,3.99545,3.89338,110,14,2020,6,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2650364,Virtual Teams - Design your successful remote team culture,True,1944,4.37209,4.20545,111,24,2020,3,4480.0,89.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3340356,Supply Chain Analytics,True,19201,3.72685,3.72567,108,37,2020,7,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2930380,The Secret Formula for Dropshipping on Facebook Marketplace,True,15187,4.35227,4.43359,109,9,2020,4,2560.0,82.2,True,0,Active,JC-2 Standard,Mid (₹2K-5K)
2942792,Start your Supply Chain Career in Less than 1 Hour,True,4502,4.02381,3.95498,107,12,2020,4,7680.0,94.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3429480,The Complete Sales Management Course for Beginners,True,725,4.90187,4.86241,107,32,2020,8,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2741282,Best Leadership & Management Training Course,True,9724,4.26744,4.1642,106,6,2020,1,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2139440,Drawing for Business Communication,True,3055,4.25,4.18905,105,35,2019,10,8000.0,94.3,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2558210,The Advanced Real Estate Equity Waterfall Modeling Class,True,1097,4.9697,4.97113,105,85,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2685492,Customer Success Manager (CSM) Elite,True,438,4.24,4.32378,107,23,2019,12,3200.0,0.0,False,0,Active,JC-3 Basic,Mid (₹2K-5K)
2993346,The Business Startup Guide to Become an Entrepreneur,True,511,4.5875,4.60406,104,181,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2357878,YouTube Secrets 2020: Your Complete YouTube Masterclass!,True,1563,4.23529,4.24404,103,62,2019,9,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2630586,Analytical Techniques for Business Analysis (IIBA - ECBA),True,15175,3.96667,4.0588,103,40,2019,11,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2594562,Dread-Free Difficult Conversations: Speak Up with Courage,True,379,4.44318,4.52176,105,30,2020,4,9600.0,0.0,False,0,Active,JC-3 Basic,Premium (₹9K-13K)
2403688,Microsoft SQL Server And T-SQL Course For Beginners,True,12204,4.5,4.45244,102,44,2019,10,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3200880,Learn 4 Steps to Make Money Online with Affiliate Marketing!,True,14389,3.34804,3.48062,102,13,2020,6,8640.0,94.7,True,10,Low Engagement,JC-2 Standard,Standard (₹5K-9K)
3275814,The Ultimate Guide to Money Laundering and AML Compliance,True,234,4.465,4.40828,101,52,2020,7,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2638962,Internal audit on Medical Device QMS - ISO 13485:2016,True,225,4.66216,4.68818,102,17,2019,11,8640.0,72.2,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
1757778,FinTech - Digital Payments (Card & POS).,True,1371,4.04839,4.02521,100,16,2020,4,9280.0,94.7,True,0,Active,JC-3 Basic,Premium (₹9K-13K)
2114052,Sales skills: A complete sales training to increase sales,True,3751,4.45,4.39842,100,26,2019,9,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2580362,Human Resource Management (HRM) - How to manage better?,True,6303,3.96774,4.03299,99,27,2019,10,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3349434,Complete Google Slides Course - Create Stunning Slides,True,18538,4.57576,4.63126,106,101,2020,8,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2499130,Sales 2.0: How to Sell the Current Customer Easily,True,12127,4.4,4.36495,97,47,2020,1,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2895550,"Valves : Principles , Operation & Designs",True,565,4.58333,4.64101,97,145,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3003488,Affiliate Marketing for Beginners: Make Money Online,True,431,4.27907,4.27194,97,27,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3022450,Supply Chain of Perishable Products: Inventory Management,True,2008,4.14912,4.24982,97,10,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2703302,7 courses in 1 - Diploma in Business Management,True,368,4.09091,4.07659,95,140,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2558916,A New Method For Product Development & Design: SIMPSIS-Model,True,4069,4.34375,4.34438,95,41,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2594642,Sitecore 9 Content Editing Basics Step-by-Step,True,399,4.07143,3.99083,95,45,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2930332,Build Zero-Cost Affiliate Marketing Websites that Convert!,True,11803,3.4,3.1519,94,7,2020,4,2560.0,82.2,True,10,Low Engagement,JC-2 Standard,Mid (₹2K-5K)
3090908,Basics of SCM,True,1553,3.88889,3.85267,94,11,2020,5,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2543113,Blockchain Business Basics – Enterprise & Business Use Cases,True,5374,4.36364,4.35186,93,14,2019,12,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2169228,Performance Improvement Projects for Management Consultants,True,2661,4.52083,4.5637,93,143,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2800212,The Complete MySQL Bootcamp: From SQL Beginner to Expert,True,993,4.75,4.67838,93,88,2020,2,5440.0,91.6,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3078402,The Production Part Approval Process (PPAP),True,365,4.54348,4.57629,92,34,2020,5,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2550105,Data Analyst's Toolbox: Excel to MySQL,True,5180,4.33333,4.32222,92,95,2019,9,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2619150,Ebay Dropshipping 2020 Create Your Store & Make Money Online,True,6687,3.5,3.49719,92,16,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2559500,Business Analysis and Strategy Analysis (IIBA - ECBA),True,8388,4.00581,4.02743,94,32,2019,9,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2890668,Pass the Exam: CompTIA Project+ PK0-004,True,657,4.49242,4.46367,91,128,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3399936,The Product Management for AI & Data Science Course 2020,True,1202,4.51099,4.49074,98,67,2020,8,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2879782,Work From Home in Translation | Upwork Translation Course,True,7963,4.26712,4.30346,90,17,2020,4,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2672350,Agile 101-A simple introduction to Agile origin & principles,True,2864,4.0,3.95886,90,11,2019,11,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2900132,FMEA and RCM Failure Mode Risk Management Fundamentals,True,9447,4.04545,4.26582,89,31,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
1996512,Tableau 2020 NEW Course For Non-Technical Backgrounds!,True,1957,4.6,4.82215,89,26,2020,1,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2140706,Tech Writers Master Class,True,356,4.3,4.34373,89,44,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2788206,Operations Management: Management of Quality,True,4692,4.44737,4.36213,88,30,2020,2,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3330040,Professional Technical Writing Course: 10 Courses in 1,True,21917,4.02273,4.09689,89,52,2020,7,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2962918,Introduction to the Digital Supply Chain (11h),True,349,4.2549,4.2271,88,56,2020,5,1280.0,0.0,False,0,Active,JC-3 Basic,Budget (<₹2K)
2963606,How to Resell Sneakers on StockX - Ultimate Guide to StockX,True,290,4.375,4.374,87,35,2020,4,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2990476,Digital Banking - Masterclass,True,411,4.43284,4.4392,87,22,2020,4,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2566852,Print on Demand: Ety T-Shirt Business 150% Profit Margins!,True,1827,4.43548,4.45434,88,45,2019,10,7040.0,93.5,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3081868,How to Successfully Find Remote Work in 2020,True,11083,3.85526,3.77968,86,19,2020,5,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2976384,New for 9.2! Part 2 Certified Certification Training,True,1027,4.11111,4.07603,86,21,2020,4,4480.0,89.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2795102,Building Interactive Apps With Shiny and R,True,419,4.575,4.56545,87,43,2020,2,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2917870,Mastering Video Conferencing,True,232,4.59412,4.62106,88,15,2020,6,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
1131280,Forex - The easiest system to make unlimited profits,True,416,4.79167,4.77679,85,16,2020,1,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3321062,Customer Service Success: Take Your Skills to the Next Level,True,6406,4.68235,4.69634,87,51,2020,7,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2386196,Investment Analysis & Portfolio Management (with Python),True,716,4.47143,4.44134,85,37,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3060522,Executive job search,True,759,4.31667,4.27278,85,26,2020,5,1280.0,0.0,False,0,Active,JC-3 Basic,Budget (<₹2K)
3007554,"HR Analytics: Essentials  Human Resource Management,HR, July",True,199,3.8209,3.85092,84,29,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2650624,Work From Home Jobs - Top 10 Freelance Jobs for 2020,True,4633,4.33333,4.3993,84,12,2019,11,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2760272,RTI ACT 2005 [RIGHT TO INFORMATION]-INDIAN LAW,True,6708,3.85556,3.85275,86,61,2020,3,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2722776,Risk Management for Business Analysts (PMI-RMP/IIBA-ECBA),True,6906,4.16667,4.16843,84,458,2019,12,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2746494,Logistics and supply chain management (Masterclass Gold),True,2727,3.7381,3.73927,84,47,2020,1,2240.0,79.7,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2630614,Hotel Front Desk,True,230,4.33333,4.33473,83,8,2019,11,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2882396,Grafana: Learn Grafana Dashboards & Become A Grafana Expert,True,915,4.15278,3.9309,83,29,2020,3,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2949774,Taking the Pain Out of Collaboration: Tips & Best Practices,True,257,4.43902,4.49462,83,15,2020,4,4800.0,90.5,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2606402,Business Analysis Certification Program – The Concepts,True,9714,4.32353,4.44148,83,212,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2653862,Online Course Essentials - Online Course as Fast As Possible,True,20975,4.31452,4.32282,83,12,2019,11,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
2517972,Qlik Sense Masterclass for Data Science and BI,True,442,4.5,4.56141,82,40,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3100506,Start Your Own SEO Business From Home - Complete Blueprint,True,666,4.91525,4.90006,82,62,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3337914,Learn 4 STEPS to Make Money Online by Blogging!,True,15284,3.88415,3.85431,82,13,2020,7,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3249896,Project Cost Management Course - With Whiteboard Animations!,True,8694,4.04878,4.08129,82,15,2020,6,4800.0,90.5,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2900582,Ultimate Job Search Course: Get hired.,True,13470,4.30488,4.39685,82,32,2020,7,2560.0,82.2,True,0,Active,JC-2 Standard,Mid (₹2K-5K)
2813907,Finance to accelerate your startup,True,9649,3.9,3.85532,81,25,2020,2,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2961062,Build a Successful 2020 Solar Energy Off-Grid PV Business,True,2092,4.51562,4.58912,80,25,2020,4,3520.0,87.1,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3229723,Python and Programming Essentials For Business.,True,19076,4.30625,4.3788,81,40,2020,7,6080.0,92.5,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2609506,How to Sell on Amazon FBA - Ultimate Hands-On Amazon FBA,True,292,4.45652,4.44845,79,44,2019,10,5120.0,91.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2559950,Hidden Secrets Of Selling - Part 1,True,19263,3.84615,3.66961,79,6,2019,10,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2991816,Business Branding Masterclass | Increase Your Products Value,True,236,4.5,4.45709,80,36,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2467512,Public Speaking and Presentation Skills- 5 Step Action Plan,True,2261,4.11818,4.14664,78,9,2020,6,5120.0,91.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2699926,Leadership Essentials [Accredited],True,324,4.47959,4.49511,78,21,2020,5,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2658702,R for Beginners,True,5529,4.34091,4.29998,78,79,2019,11,7680.0,94.1,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3253820,Become A Trend Expert And Get Smarter About Technology Today,True,10099,4.07051,4.13718,78,20,2020,6,3200.0,85.8,True,0,Active,JC-2 Standard,Mid (₹2K-5K)
2376218,Organization Development - How to Diagnose Organizations,True,495,3.76923,3.80813,77,116,2019,10,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3177218,Operation Management and Supply Chain Fundamentals,True,1104,4.05844,4.08298,77,13,2020,6,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2775988,Operations Management: Forecasting and Capacity Planning,True,7026,4.33036,4.33819,76,26,2020,1,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3073350,Complete Captioning and Transcription Course for Beginners,True,13917,4.36275,4.36576,75,9,2020,5,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2856268,How to Start an Amazon Wholesale Selling Business from Home,True,12718,4.58065,4.51405,75,63,2020,3,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2744108,Operations Management: Operations and the Organization,True,4203,4.37879,4.06645,75,27,2020,1,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2741106,Amazon FBA Private Label - Make Money Online Home Business,True,566,4.79167,4.79325,75,68,2020,1,6400.0,92.9,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2866982,Business Fundamentals: Business Strategy 2 Business Plan,True,412,4.4537,4.46512,75,164,2020,5,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
3149166,Crash Course in Project Management (PMP- Preperatory),True,346,4.58784,4.5063,75,11,2020,7,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2916974,New Virtual Assistant Business - Your Blueprint to Launch,True,218,4.54167,4.52583,75,26,2020,4,1920.0,76.3,True,0,Active,JC-3 Basic,Budget (<₹2K)
2627908,HubSpot CRM Essentials,True,1026,4.175,4.20691,76,15,2019,10,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2909428,Virtual Personal Assistant Development,True,10991,3.84091,3.80016,74,11,2020,4,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
2862110,Negotiation Applied: Practical at Work Negotiating,True,547,4.65068,4.55979,74,77,2020,7,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2753374,Operations Management: Product and Service Management,True,7992,4.15116,4.26763,73,23,2020,1,3200.0,85.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3262504,Marketing Analytics With R 2020,True,22173,4.04795,4.15268,73,46,2020,6,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
3244764,"Agile Methodologies: Scrum, Kanban, XP, DSDM, FDD, Crystal",True,15030,3.91667,3.95674,72,60,2020,8,6400.0,92.9,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2587310,MySQL/SQL Data Analytics: Beginner to Advance ||Hindi|Urdu||,True,4462,4.5,4.5493,72,177,2019,10,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
3439586,Data Analysis for Business and Finance,True,21595,4.04861,4.05731,74,11,2020,8,1280.0,64.5,True,0,Active,JC-2 Standard,Budget (<₹2K)
3175066,Creating Measures and Metrics using the ITIL 4 Framework,True,540,4.5,4.49234,72,27,2020,5,6400.0,92.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
2980686,Online Business – Work from Home,True,28530,4.08333,4.019,71,37,2020,4,8640.0,94.7,True,0,Active,JC-2 Standard,Standard (₹5K-9K)
2930336,"No Budget Guide to Affiliate Marketing: No Website, No Cost",True,5152,4.3,4.30757,70,8,2020,4,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
3108488,Power BI SQL Server Integration,True,9237,4.42,4.34906,70,27,2020,5,3840.0,88.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2720640,Complete Amazon FBA Wholesale Course|Become an Expert Seller,True,2685,4.5,4.48456,70,47,2019,12,1280.0,64.5,True,0,Active,JC-3 Basic,Budget (<₹2K)
2930354,The Trojan Horse Strategy - Create Viral Videos for YouTube,True,6023,4.15,4.22797,70,9,2020,4,2560.0,82.2,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2775956,How To Start and Grow A Successful Clothing Brand Business,True,4710,4.40476,4.43461,69,28,2020,2,4480.0,89.8,True,0,Active,JC-3 Basic,Mid (₹2K-5K)
2570282,HR Analytics - Build Dynamic Excel Dashboard from Scratch,True,386,3.79167,3.70504,69,26,2019,9,8640.0,94.7,True,0,Active,JC-3 Basic,Standard (₹5K-9K)
